timestamp,flow,concentration,lat,long,siteId
2021-07-03T08:40:11,18,0.0,0.0,0.0,GE222A_B
2021-07-03T08:40:11,9,0.0,0.0,0.0,GE2301_A
2021-07-03T08:40:11,9,0.0,0.0,0.0,GE2301_C
2021-07-03T08:40:11,13,0.0,0.0,0.0,GE2301_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GF0251_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GF0301_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GF205A_T
2021-07-03T08:40:11,7,0.0,0.0,0.0,GF205A_V
2021-07-03T08:40:11,9,0.0,0.0,0.0,GF210A_C
2021-07-03T08:40:11,4,0.0,0.0,0.0,GF210A_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GF215A_V
2021-07-03T08:40:11,15,0.0,0.0,0.0,GF2201_C
2021-07-03T08:40:11,11,6.0,0.0,0.0,GF2201_F
2021-07-03T08:40:11,4,0.0,0.0,0.0,GF2201_H
2021-07-03T08:40:11,4,0.0,0.0,0.0,GF2251_P
2021-07-03T08:40:11,3,0.0,0.0,0.0,GF2251_R
2021-07-03T08:40:11,2,0.0,0.0,0.0,GF2251_S
2021-07-03T08:40:11,7,0.0,0.0,0.0,GF2251_T
2021-07-03T08:40:11,11,0.0,0.0,0.0,GF2251_V
2021-07-03T08:40:11,2,0.0,0.0,0.0,GF2251_X
2021-07-03T08:40:11,11,0.0,0.0,0.0,GG0021_A
2021-07-03T08:40:11,9,0.0,0.0,0.0,GG0021_B
2021-07-03T08:40:11,3,0.0,0.0,0.0,GG0021_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG012A_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG012A_S
2021-07-03T08:40:11,14,0.0,0.0,0.0,GG015A_A
2021-07-03T08:40:11,14,0.0,0.0,0.0,GG015A_B
2021-07-03T08:40:11,13,0.0,0.0,0.0,GG0171_S
2021-07-03T08:40:11,7,0.0,0.0,0.0,GG0171_T
2021-07-03T08:40:11,14,0.0,0.0,0.0,GG0251_A
2021-07-03T08:40:11,18,0.0,0.0,0.0,GG0251_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GG0251_Y
2021-07-03T08:40:11,29,0.0,0.0,0.0,GG030A_R
